COD_PERSONA,prob_0,prob_1,y,pc1,pc2
35560,0.48143841200483894,0.518561587995161,9.617123237087256,9.617123237087256,-27.803226700501586
40391,0.48143841200483894,0.518561587995161,-48.44837966429777,-48.44837966429777,-1.6490168965098542
10726,0.4658410611199143,0.5341589388800857,121.2972264984751,121.2972264984751,-78.19955290309453
17279,0.48668817573865975,0.5133118242613403,75.76461340538911,75.76461340538911,-55.83745717429064
40118,0.4658410611199143,0.5341589388800857,-55.704613666012044,-55.704613666012044,1.666698118834815
32589,0.9249081101817799,0.07509188981822014,80.764555909804,80.764555909804,-60.393997180213994
39886,0.4658410611199143,0.5341589388800857,-73.61418464123575,-73.61418464123575,10.18826681601882
3001,0.48668817573865975,0.5133118242613403,123.95376760494622,123.95376760494622,-79.2085980485787
28587,0.673639578441418,0.326360421558582,47.39233383645184,47.39233383645184,-44.51474963139751
40395,0.48143841200483894,0.518561587995161,-76.67317540975853,-76.67317540975853,17.81635057811154
32651,0.9249081101817799,0.07509188981822014,74.00891574591272,74.00891574591272,-57.347904944744606
1424,0.48143841200483894,0.518561587995161,171.5751765389917,171.5751765389917,0.9651756881362815
42258,0.6035270814303346,0.39647291856966543,-73.85234232192258,-73.85234232192258,10.318950905763364
39760,0.4658410611199143,0.5341589388800857,-57.8036458005573,-57.8036458005573,2.571731077397377
39699,0.48143841200483894,0.518561587995161,-59.50317600541977,-59.50317600541977,14.400910245589097
18666,0.6782439678375232,0.32175603216247683,126.58446095414223,126.58446095414223,-14.345674931760376
525,0.5884629064182426,0.4115370935817574,35.15102537168993,35.15102537168993,-2.1934444139995897
37095,0.4658410611199143,0.5341589388800857,-29.969641751833567,-29.969641751833567,-9.854162992761319
33140,0.6782439678375232,0.32175603216247683,-63.41793195994805,-63.41793195994805,5.241199443075583
331,0.48143841200483894,0.518561587995161,24.452788482131677,24.452788482131677,-34.716148100915106
29097,0.48668817573865975,0.5133118242613403,52.90392083762329,52.90392083762329,10.342235524924627
29233,0.9370721645470576,0.06292783545294245,49.131580654944656,49.131580654944656,-45.9940696493352
1637,0.48143841200483894,0.518561587995161,119.2523102273766,119.2523102273766,-77.33368618420268
631,0.43953492588948107,0.5604650741105189,154.59719796682208,154.59719796682208,-7.560593853405511
6697,0.48143841200483894,0.518561587995161,124.95103367101581,124.95103367101581,-80.33146192513111
1259,0.43953492588948107,0.5604650741105189,123.23948906702147,123.23948906702147,-78.41294451632147
2003,0.48143841200483894,0.518561587995161,132.07411080833808,132.07411080833808,-81.56621921915013
37054,0.48143841200483894,0.518561587995161,-35.12624805581471,-35.12624805581471,-7.277058570785842
